uby	ubd	total_reads	year	unitbox	doy	box_in_study
2_57_2019	2_57_170	1768	2019	2_57	170	Yes
2_57_2019	2_57_171	1089	2019	2_57	171	Yes
2_57_2019	2_57_172	889	2019	2_57	172	Yes
2_57_2019	2_57_173	1190	2019	2_57	173	Yes
2_57_2019	2_57_174	1239	2019	2_57	174	Yes
2_57_2019	2_57_175	1297	2019	2_57	175	Yes
2_57_2019	2_57_176	4314	2019	2_57	176	Yes
2_57_2019	2_57_177	6641	2019	2_57	177	Yes
2_57_2019	2_57_178	419	2019	2_57	178	Yes
2_57_2019	2_57_183	1	2019	2_57	183	Yes
2_6_2019	2_6_101	22	2019	2_6	101	Yes
2_6_2019	2_6_102	105	2019	2_6	102	Yes
2_6_2019	2_6_103	146	2019	2_6	103	Yes
2_6_2019	2_6_104	51	2019	2_6	104	Yes
2_6_2019	2_6_106	122	2019	2_6	106	Yes
2_6_2019	2_6_107	363	2019	2_6	107	Yes
2_6_2019	2_6_109	14	2019	2_6	109	Yes
2_6_2019	2_6_110	28	2019	2_6	110	Yes
2_6_2019	2_6_112	1	2019	2_6	112	Yes
2_6_2019	2_6_113	21	2019	2_6	113	Yes
2_6_2019	2_6_114	6	2019	2_6	114	Yes
2_6_2019	2_6_116	31	2019	2_6	116	Yes
2_6_2019	2_6_122	65	2019	2_6	122	Yes
2_6_2019	2_6_126	4	2019	2_6	126	Yes
2_6_2019	2_6_129	16	2019	2_6	129	Yes
2_6_2019	2_6_130	96	2019	2_6	130	Yes
2_6_2019	2_6_131	509	2019	2_6	131	Yes
2_6_2019	2_6_132	1	2019	2_6	132	Yes
2_6_2019	2_6_134	5	2019	2_6	134	Yes
2_6_2019	2_6_135	172	2019	2_6	135	Yes
2_6_2019	2_6_136	45	2019	2_6	136	Yes
2_6_2019	2_6_138	597	2019	2_6	138	Yes
2_6_2019	2_6_139	2	2019	2_6	139	Yes
2_6_2019	2_6_140	578	2019	2_6	140	Yes
2_6_2019	2_6_141	5	2019	2_6	141	Yes
2_6_2019	2_6_142	5	2019	2_6	142	Yes
2_6_2019	2_6_143	8	2019	2_6	143	Yes
2_6_2019	2_6_144	13	2019	2_6	144	Yes
2_6_2019	2_6_145	55	2019	2_6	145	Yes
2_6_2019	2_6_146	6	2019	2_6	146	Yes
2_6_2019	2_6_147	26	2019	2_6	147	Yes
2_6_2019	2_6_148	12	2019	2_6	148	Yes
2_6_2019	2_6_149	27	2019	2_6	149	Yes
2_6_2019	2_6_150	2	2019	2_6	150	Yes
2_6_2019	2_6_151	745	2019	2_6	151	Yes
2_6_2019	2_6_152	2786	2019	2_6	152	Yes
2_6_2019	2_6_153	1582	2019	2_6	153	Yes
2_6_2019	2_6_154	1507	2019	2_6	154	Yes
2_6_2019	2_6_155	1693	2019	2_6	155	Yes
2_6_2019	2_6_156	3151	2019	2_6	156	Yes
2_6_2019	2_6_157	167	2019	2_6	157	Yes
2_6_2019	2_6_158	70	2019	2_6	158	Yes
2_6_2019	2_6_159	17	2019	2_6	159	Yes
2_6_2019	2_6_160	4	2019	2_6	160	Yes
2_6_2019	2_6_161	25	2019	2_6	161	Yes
2_6_2019	2_6_162	2	2019	2_6	162	Yes
2_6_2019	2_6_165	2	2019	2_6	165	Yes
2_6_2019	2_6_169	2	2019	2_6	169	Yes
2_6_2019	2_6_170	8	2019	2_6	170	Yes
2_6_2019	2_6_171	9	2019	2_6	171	Yes
2_62_2019	2_62_113	194	2019	2_62	113	Yes
2_62_2019	2_62_119	505	2019	2_62	119	Yes
2_62_2019	2_62_121	18	2019	2_62	121	Yes
2_62_2019	2_62_122	4	2019	2_62	122	Yes
2_62_2019	2_62_123	8	2019	2_62	123	Yes
2_62_2019	2_62_124	66	2019	2_62	124	Yes
2_62_2019	2_62_125	7	2019	2_62	125	Yes
2_62_2019	2_62_126	7	2019	2_62	126	Yes
2_62_2019	2_62_127	8	2019	2_62	127	Yes
2_62_2019	2_62_130	25	2019	2_62	130	Yes
2_62_2019	2_62_131	95	2019	2_62	131	Yes
2_62_2019	2_62_133	40	2019	2_62	133	Yes
2_62_2019	2_62_134	46	2019	2_62	134	Yes
2_62_2019	2_62_135	562	2019	2_62	135	Yes
2_62_2019	2_62_136	240	2019	2_62	136	Yes
2_62_2019	2_62_137	326	2019	2_62	137	Yes
2_62_2019	2_62_138	1984	2019	2_62	138	Yes
2_62_2019	2_62_139	1295	2019	2_62	139	Yes
2_62_2019	2_62_140	1889	2019	2_62	140	Yes
2_62_2019	2_62_141	402	2019	2_62	141	Yes
2_62_2019	2_62_142	2905	2019	2_62	142	Yes
2_62_2019	2_62_143	1339	2019	2_62	143	Yes
2_62_2019	2_62_144	212	2019	2_62	144	Yes
2_62_2019	2_62_145	251	2019	2_62	145	Yes
2_62_2019	2_62_146	831	2019	2_62	146	Yes
2_62_2019	2_62_147	672	2019	2_62	147	Yes
2_62_2019	2_62_148	376	2019	2_62	148	Yes
2_62_2019	2_62_149	175	2019	2_62	149	Yes
2_62_2019	2_62_150	317	2019	2_62	150	Yes
2_62_2019	2_62_151	319	2019	2_62	151	Yes
2_62_2019	2_62_152	1633	2019	2_62	152	Yes
2_62_2019	2_62_153	419	2019	2_62	153	Yes
2_62_2019	2_62_154	144	2019	2_62	154	Yes
2_62_2019	2_62_155	358	2019	2_62	155	Yes
2_62_2019	2_62_156	322	2019	2_62	156	Yes
2_62_2019	2_62_157	202	2019	2_62	157	Yes
2_62_2019	2_62_158	792	2019	2_62	158	Yes
2_62_2019	2_62_159	1242	2019	2_62	159	Yes
2_62_2019	2_62_160	1368	2019	2_62	160	Yes
2_62_2019	2_62_161	298	2019	2_62	161	Yes
2_62_2019	2_62_162	172	2019	2_62	162	Yes
2_62_2019	2_62_163	448	2019	2_62	163	Yes
2_62_2019	2_62_164	198	2019	2_62	164	Yes
2_62_2019	2_62_165	247	2019	2_62	165	Yes
2_62_2019	2_62_166	460	2019	2_62	166	Yes
2_62_2019	2_62_167	169	2019	2_62	167	Yes
2_62_2019	2_62_168	1161	2019	2_62	168	Yes
2_62_2019	2_62_169	851	2019	2_62	169	Yes
2_62_2019	2_62_170	1287	2019	2_62	170	Yes
2_62_2019	2_62_171	286	2019	2_62	171	Yes
2_62_2019	2_62_172	429	2019	2_62	172	Yes
2_62_2019	2_62_173	624	2019	2_62	173	Yes
2_62_2019	2_62_174	8363	2019	2_62	174	Yes
2_62_2019	2_62_175	18010	2019	2_62	175	Yes
2_62_2019	2_62_176	21995	2019	2_62	176	Yes
2_62_2019	2_62_177	21108	2019	2_62	177	Yes
2_62_2019	2_62_178	21712	2019	2_62	178	Yes
2_62_2019	2_62_179	24370	2019	2_62	179	Yes
2_62_2019	2_62_180	9319	2019	2_62	180	Yes
2_62_2019	2_62_181	3	2019	2_62	181	Yes
2_62_2019	2_62_182	1	2019	2_62	182	Yes
2_64_2019	2_64_101	21	2019	2_64	101	Yes
2_64_2019	2_64_102	438	2019	2_64	102	Yes
2_64_2019	2_64_103	235	2019	2_64	103	Yes
2_64_2019	2_64_104	80	2019	2_64	104	Yes
2_64_2019	2_64_105	8	2019	2_64	105	Yes
2_64_2019	2_64_108	434	2019	2_64	108	Yes
2_64_2019	2_64_109	1699	2019	2_64	109	Yes
2_64_2019	2_64_110	534	2019	2_64	110	Yes
2_64_2019	2_64_111	181	2019	2_64	111	Yes
2_64_2019	2_64_112	173	2019	2_64	112	Yes
2_64_2019	2_64_113	1014	2019	2_64	113	Yes
2_64_2019	2_64_114	61	2019	2_64	114	Yes
2_64_2019	2_64_115	650	2019	2_64	115	Yes
2_64_2019	2_64_116	317	2019	2_64	116	Yes
2_64_2019	2_64_117	81	2019	2_64	117	Yes
2_64_2019	2_64_118	21	2019	2_64	118	Yes
2_64_2019	2_64_119	180	2019	2_64	119	Yes
2_64_2019	2_64_120	42	2019	2_64	120	Yes
2_64_2019	2_64_121	65	2019	2_64	121	Yes
2_64_2019	2_64_122	236	2019	2_64	122	Yes
2_64_2019	2_64_123	252	2019	2_64	123	Yes
2_64_2019	2_64_124	36	2019	2_64	124	Yes
2_64_2019	2_64_125	15	2019	2_64	125	Yes
2_64_2019	2_64_126	314	2019	2_64	126	Yes
2_64_2019	2_64_127	252	2019	2_64	127	Yes
2_64_2019	2_64_128	169	2019	2_64	128	Yes
2_64_2019	2_64_129	61	2019	2_64	129	Yes
2_64_2019	2_64_130	65	2019	2_64	130	Yes
2_64_2019	2_64_131	157	2019	2_64	131	Yes
2_64_2019	2_64_132	4	2019	2_64	132	Yes
2_64_2019	2_64_133	1	2019	2_64	133	Yes
2_64_2019	2_64_134	17	2019	2_64	134	Yes
2_64_2019	2_64_135	271	2019	2_64	135	Yes
2_64_2019	2_64_138	524	2019	2_64	138	Yes
2_64_2019	2_64_139	921	2019	2_64	139	Yes
2_64_2019	2_64_140	366	2019	2_64	140	Yes
2_64_2019	2_64_141	850	2019	2_64	141	Yes
2_64_2019	2_64_142	1149	2019	2_64	142	Yes
2_64_2019	2_64_143	932	2019	2_64	143	Yes
2_64_2019	2_64_144	500	2019	2_64	144	Yes
2_64_2019	2_64_145	491	2019	2_64	145	Yes
2_64_2019	2_64_146	913	2019	2_64	146	Yes
2_64_2019	2_64_147	1000	2019	2_64	147	Yes
2_64_2019	2_64_148	501	2019	2_64	148	Yes
2_64_2019	2_64_149	1039	2019	2_64	149	Yes
2_64_2019	2_64_150	798	2019	2_64	150	Yes
2_64_2019	2_64_151	1536	2019	2_64	151	Yes
2_64_2019	2_64_152	1533	2019	2_64	152	Yes
2_64_2019	2_64_153	507	2019	2_64	153	Yes
2_64_2019	2_64_154	322	2019	2_64	154	Yes
2_64_2019	2_64_155	1200	2019	2_64	155	Yes
2_64_2019	2_64_156	3211	2019	2_64	156	Yes
2_64_2019	2_64_157	2884	2019	2_64	157	Yes
2_64_2019	2_64_158	3426	2019	2_64	158	Yes
2_64_2019	2_64_159	3216	2019	2_64	159	Yes
2_64_2019	2_64_160	1747	2019	2_64	160	Yes
2_64_2019	2_64_161	1042	2019	2_64	161	Yes
2_64_2019	2_64_162	646	2019	2_64	162	Yes
2_64_2019	2_64_163	1074	2019	2_64	163	Yes
2_64_2019	2_64_164	292	2019	2_64	164	Yes
2_64_2019	2_64_165	431	2019	2_64	165	Yes
2_64_2019	2_64_166	718	2019	2_64	166	Yes
2_64_2019	2_64_167	271	2019	2_64	167	Yes
2_64_2019	2_64_168	575	2019	2_64	168	Yes
2_64_2019	2_64_169	1114	2019	2_64	169	Yes
2_64_2019	2_64_170	335	2019	2_64	170	Yes
2_64_2018	2_64_152	2874	2018	2_64	152	Yes
2_64_2018	2_64_153	219	2018	2_64	153	Yes
2_64_2018	2_64_154	170	2018	2_64	154	Yes
2_64_2018	2_64_155	180	2018	2_64	155	Yes
2_64_2018	2_64_156	87	2018	2_64	156	Yes
2_64_2018	2_64_157	100	2018	2_64	157	Yes
2_64_2018	2_64_158	512	2018	2_64	158	Yes
2_64_2018	2_64_159	723	2018	2_64	159	Yes
2_64_2018	2_64_160	454	2018	2_64	160	Yes
2_64_2018	2_64_161	477	2018	2_64	161	Yes
2_64_2018	2_64_162	613	2018	2_64	162	Yes
2_64_2018	2_64_163	420	2018	2_64	163	Yes
2_64_2018	2_64_164	402	2018	2_64	164	Yes
2_64_2018	2_64_165	223	2018	2_64	165	Yes
2_64_2018	2_64_166	387	2018	2_64	166	Yes
2_64_2018	2_64_167	752	2018	2_64	167	Yes
2_64_2018	2_64_168	877	2018	2_64	168	Yes
2_64_2018	2_64_169	733	2018	2_64	169	Yes
2_64_2018	2_64_170	688	2018	2_64	170	Yes
2_64_2018	2_64_171	955	2018	2_64	171	Yes
2_64_2018	2_64_172	1391	2018	2_64	172	Yes
2_64_2018	2_64_173	878	2018	2_64	173	Yes
2_64_2018	2_64_174	5279	2018	2_64	174	Yes
2_64_2018	2_64_175	16854	2018	2_64	175	Yes
2_64_2018	2_64_176	23561	2018	2_64	176	Yes
2_64_2018	2_64_177	23190	2018	2_64	177	Yes
2_64_2018	2_64_178	26988	2018	2_64	178	Yes
2_64_2018	2_64_179	27696	2018	2_64	179	Yes
2_64_2018	2_64_180	7179	2018	2_64	180	Yes
2_64_2018	2_64_183	4	2018	2_64	183	Yes
2_67_2018	2_67_140	44	2018	2_67	140	Yes
2_67_2018	2_67_141	212	2018	2_67	141	Yes
2_67_2018	2_67_142	106	2018	2_67	142	Yes
2_67_2018	2_67_143	244	2018	2_67	143	Yes
2_67_2018	2_67_144	683	2018	2_67	144	Yes
2_67_2018	2_67_145	1306	2018	2_67	145	Yes
2_67_2018	2_67_146	1505	2018	2_67	146	Yes
2_67_2018	2_67_147	256	2018	2_67	147	Yes
2_67_2018	2_67_148	700	2018	2_67	148	Yes
2_67_2018	2_67_149	1061	2018	2_67	149	Yes
2_67_2018	2_67_150	221	2018	2_67	150	Yes
2_67_2018	2_67_151	309	2018	2_67	151	Yes
2_67_2018	2_67_152	920	2018	2_67	152	Yes
2_67_2018	2_67_153	180	2018	2_67	153	Yes
2_67_2018	2_67_154	174	2018	2_67	154	Yes
2_67_2018	2_67_155	201	2018	2_67	155	Yes
2_67_2018	2_67_156	118	2018	2_67	156	Yes
2_67_2018	2_67_157	111	2018	2_67	157	Yes
2_67_2018	2_67_158	173	2018	2_67	158	Yes
2_67_2018	2_67_159	323	2018	2_67	159	Yes
2_67_2018	2_67_160	336	2018	2_67	160	Yes
2_67_2018	2_67_161	191	2018	2_67	161	Yes
2_67_2018	2_67_162	251	2018	2_67	162	Yes
2_67_2018	2_67_163	151	2018	2_67	163	Yes
2_67_2018	2_67_164	9	2018	2_67	164	Yes
2_67_2018	2_67_169	81	2018	2_67	169	Yes
2_67_2018	2_67_170	18	2018	2_67	170	Yes
2_67_2018	2_67_173	22	2018	2_67	173	Yes
2_67_2018	2_67_175	7	2018	2_67	175	Yes
2_67_2018	2_67_176	1	2018	2_67	176	Yes
2_67_2018	2_67_177	61	2018	2_67	177	Yes
2_67_2018	2_67_187	12	2018	2_67	187	Yes
2_67_2018	2_67_189	11	2018	2_67	189	Yes
2_68_2019	2_68_108	113	2019	2_68	108	Yes
2_68_2019	2_68_109	200	2019	2_68	109	Yes
2_68_2019	2_68_110	104	2019	2_68	110	Yes
2_68_2019	2_68_111	85	2019	2_68	111	Yes
2_68_2019	2_68_112	142	2019	2_68	112	Yes
2_68_2019	2_68_113	619	2019	2_68	113	Yes
2_68_2019	2_68_114	75	2019	2_68	114	Yes
2_68_2019	2_68_115	626	2019	2_68	115	Yes
2_68_2019	2_68_116	36	2019	2_68	116	Yes
2_68_2019	2_68_117	2	2019	2_68	117	Yes
2_68_2019	2_68_118	130	2019	2_68	118	Yes
2_68_2019	2_68_119	404	2019	2_68	119	Yes
2_68_2019	2_68_120	182	2019	2_68	120	Yes
2_68_2019	2_68_121	432	2019	2_68	121	Yes
2_68_2019	2_68_122	878	2019	2_68	122	Yes
2_68_2019	2_68_123	806	2019	2_68	123	Yes
2_68_2019	2_68_124	237	2019	2_68	124	Yes
2_68_2019	2_68_125	62	2019	2_68	125	Yes
2_68_2019	2_68_126	1246	2019	2_68	126	Yes
2_68_2019	2_68_127	287	2019	2_68	127	Yes
2_68_2019	2_68_128	129	2019	2_68	128	Yes
2_68_2019	2_68_129	137	2019	2_68	129	Yes
2_68_2019	2_68_130	477	2019	2_68	130	Yes
2_68_2019	2_68_131	271	2019	2_68	131	Yes
2_68_2019	2_68_132	39	2019	2_68	132	Yes
2_68_2019	2_68_133	52	2019	2_68	133	Yes
2_68_2019	2_68_134	37	2019	2_68	134	Yes
2_68_2019	2_68_135	387	2019	2_68	135	Yes
2_68_2019	2_68_136	174	2019	2_68	136	Yes
2_68_2019	2_68_137	212	2019	2_68	137	Yes
2_68_2019	2_68_138	229	2019	2_68	138	Yes
2_68_2019	2_68_139	649	2019	2_68	139	Yes
2_68_2019	2_68_140	710	2019	2_68	140	Yes
2_68_2019	2_68_141	329	2019	2_68	141	Yes
2_68_2019	2_68_142	517	2019	2_68	142	Yes
2_68_2019	2_68_143	889	2019	2_68	143	Yes
2_68_2019	2_68_144	339	2019	2_68	144	Yes
2_68_2019	2_68_145	881	2019	2_68	145	Yes
2_68_2019	2_68_146	120	2019	2_68	146	Yes
2_68_2018	2_68_140	150	2018	2_68	140	Yes
2_68_2018	2_68_141	285	2018	2_68	141	Yes
2_68_2018	2_68_142	187	2018	2_68	142	Yes
2_68_2018	2_68_143	298	2018	2_68	143	Yes
2_68_2018	2_68_144	494	2018	2_68	144	Yes
2_68_2018	2_68_145	1087	2018	2_68	145	Yes
2_68_2018	2_68_146	1828	2018	2_68	146	Yes
2_68_2018	2_68_147	154	2018	2_68	147	Yes
2_68_2018	2_68_148	286	2018	2_68	148	Yes
2_68_2018	2_68_149	1033	2018	2_68	149	Yes
2_68_2018	2_68_150	610	2018	2_68	150	Yes
2_68_2018	2_68_151	240	2018	2_68	151	Yes
2_68_2018	2_68_152	476	2018	2_68	152	Yes
2_68_2018	2_68_153	165	2018	2_68	153	Yes
2_68_2018	2_68_154	200	2018	2_68	154	Yes
2_68_2018	2_68_155	257	2018	2_68	155	Yes
2_68_2018	2_68_156	143	2018	2_68	156	Yes
2_68_2018	2_68_157	127	2018	2_68	157	Yes
2_68_2018	2_68_158	258	2018	2_68	158	Yes
2_68_2018	2_68_159	422	2018	2_68	159	Yes
2_68_2018	2_68_160	489	2018	2_68	160	Yes
2_68_2018	2_68_161	575	2018	2_68	161	Yes
2_68_2018	2_68_162	1012	2018	2_68	162	Yes
2_68_2018	2_68_163	750	2018	2_68	163	Yes
2_68_2018	2_68_164	680	2018	2_68	164	Yes
2_68_2018	2_68_165	831	2018	2_68	165	Yes
2_68_2018	2_68_166	1010	2018	2_68	166	Yes
2_68_2018	2_68_167	1555	2018	2_68	167	Yes
2_68_2018	2_68_168	6279	2018	2_68	168	Yes
2_68_2018	2_68_169	7946	2018	2_68	169	Yes
2_68_2018	2_68_170	6616	2018	2_68	170	Yes
2_68_2018	2_68_171	6605	2018	2_68	171	Yes
2_68_2018	2_68_172	2225	2018	2_68	172	Yes
2_68_2018	2_68_173	42	2018	2_68	173	Yes
2_68_2018	2_68_174	3	2018	2_68	174	Yes
2_68_2018	2_68_175	58	2018	2_68	175	Yes
2_68_2018	2_68_176	25	2018	2_68	176	Yes
2_68_2018	2_68_177	57	2018	2_68	177	Yes
2_70_2019	2_70_151	247	2019	2_70	151	Yes
2_70_2019	2_70_152	1446	2019	2_70	152	Yes
2_71_2018	2_71_149	194	2018	2_71	149	Yes
2_71_2018	2_71_150	3284	2018	2_71	150	Yes
2_71_2018	2_71_151	1582	2018	2_71	151	Yes
2_71_2018	2_71_152	3145	2018	2_71	152	Yes
2_71_2018	2_71_153	783	2018	2_71	153	Yes
2_71_2018	2_71_154	858	2018	2_71	154	Yes
2_71_2018	2_71_155	601	2018	2_71	155	Yes
2_71_2018	2_71_156	1801	2018	2_71	156	Yes
2_71_2018	2_71_157	2805	2018	2_71	157	Yes
2_71_2018	2_71_158	4150	2018	2_71	158	Yes
2_71_2018	2_71_159	4478	2018	2_71	159	Yes
2_71_2018	2_71_160	3926	2018	2_71	160	Yes
2_71_2018	2_71_161	3225	2018	2_71	161	Yes
2_71_2018	2_71_162	5224	2018	2_71	162	Yes
2_71_2018	2_71_163	4458	2018	2_71	163	Yes
2_71_2018	2_71_164	4313	2018	2_71	164	Yes
2_71_2018	2_71_165	5502	2018	2_71	165	Yes
2_71_2018	2_71_166	4904	2018	2_71	166	Yes
2_71_2018	2_71_167	8084	2018	2_71	167	Yes
2_71_2018	2_71_168	1140	2018	2_71	168	Yes
2_71_2018	2_71_169	5	2018	2_71	169	Yes
2_71_2018	2_71_176	6	2018	2_71	176	Yes
2_72_2019	2_72_155	366	2019	2_72	155	Yes
2_72_2019	2_72_156	2704	2019	2_72	156	Yes
2_72_2019	2_72_157	1787	2019	2_72	157	Yes
2_72_2019	2_72_158	3783	2019	2_72	158	Yes
2_72_2019	2_72_159	4816	2019	2_72	159	Yes
2_72_2019	2_72_160	2836	2019	2_72	160	Yes
2_72_2019	2_72_161	486	2019	2_72	161	Yes
2_72_2019	2_72_162	643	2019	2_72	162	Yes
2_72_2019	2_72_163	2295	2019	2_72	163	Yes
2_72_2019	2_72_164	427	2019	2_72	164	Yes
2_72_2019	2_72_165	495	2019	2_72	165	Yes
2_72_2019	2_72_166	842	2019	2_72	166	Yes
2_72_2019	2_72_167	350	2019	2_72	167	Yes
2_72_2019	2_72_168	2149	2019	2_72	168	Yes
2_72_2019	2_72_169	1227	2019	2_72	169	Yes
2_72_2019	2_72_170	865	2019	2_72	170	Yes
2_72_2019	2_72_171	541	2019	2_72	171	Yes
2_72_2019	2_72_172	727	2019	2_72	172	Yes
2_72_2019	2_72_173	1461	2019	2_72	173	Yes
2_72_2019	2_72_174	1896	2019	2_72	174	Yes
2_72_2019	2_72_175	1571	2019	2_72	175	Yes
2_72_2019	2_72_176	1436	2019	2_72	176	Yes
2_72_2019	2_72_177	1192	2019	2_72	177	Yes
2_72_2019	2_72_178	1808	2019	2_72	178	Yes
2_72_2019	2_72_179	1726	2019	2_72	179	Yes
2_72_2019	2_72_180	3577	2019	2_72	180	Yes
2_72_2019	2_72_181	7815	2019	2_72	181	Yes
2_72_2019	2_72_182	11194	2019	2_72	182	Yes
2_72_2019	2_72_183	15981	2019	2_72	183	Yes
2_72_2019	2_72_184	11552	2019	2_72	184	Yes
2_72_2019	2_72_185	2	2019	2_72	185	Yes
2_75_2019	2_75_102	253	2019	2_75	102	Yes
2_75_2019	2_75_103	51	2019	2_75	103	Yes
2_75_2019	2_75_113	71	2019	2_75	113	Yes
2_75_2019	2_75_149	700	2019	2_75	149	Yes
2_75_2019	2_75_150	969	2019	2_75	150	Yes
2_75_2019	2_75_151	1909	2019	2_75	151	Yes
2_75_2019	2_75_152	3660	2019	2_75	152	Yes
2_75_2019	2_75_153	1104	2019	2_75	153	Yes
2_75_2019	2_75_154	354	2019	2_75	154	Yes
2_75_2019	2_75_155	1264	2019	2_75	155	Yes
2_75_2019	2_75_156	1248	2019	2_75	156	Yes
2_75_2019	2_75_157	649	2019	2_75	157	Yes
2_75_2019	2_75_158	2228	2019	2_75	158	Yes
2_75_2019	2_75_159	3688	2019	2_75	159	Yes
2_75_2019	2_75_160	1899	2019	2_75	160	Yes
2_75_2019	2_75_161	507	2019	2_75	161	Yes
2_75_2019	2_75_162	335	2019	2_75	162	Yes
2_75_2019	2_75_163	793	2019	2_75	163	Yes
2_75_2019	2_75_164	367	2019	2_75	164	Yes
2_75_2019	2_75_165	687	2019	2_75	165	Yes
2_75_2019	2_75_166	888	2019	2_75	166	Yes
2_75_2019	2_75_167	703	2019	2_75	167	Yes
2_75_2019	2_75_168	1313	2019	2_75	168	Yes
2_75_2019	2_75_169	1482	2019	2_75	169	Yes
2_75_2019	2_75_170	1543	2019	2_75	170	Yes
2_75_2019	2_75_171	924	2019	2_75	171	Yes
2_75_2019	2_75_172	1457	2019	2_75	172	Yes
2_75_2019	2_75_173	1489	2019	2_75	173	Yes
2_75_2019	2_75_174	458	2019	2_75	174	Yes
2_75_2019	2_75_178	15508	2019	2_75	178	Yes
2_75_2019	2_75_179	4586	2019	2_75	179	Yes
2_77_2018	2_77_148	367	2018	2_77	148	Yes
2_77_2018	2_77_149	762	2018	2_77	149	Yes
2_77_2018	2_77_150	741	2018	2_77	150	Yes
2_77_2018	2_77_151	263	2018	2_77	151	Yes
2_77_2018	2_77_152	1999	2018	2_77	152	Yes
2_77_2018	2_77_153	126	2018	2_77	153	Yes
2_77_2018	2_77_154	142	2018	2_77	154	Yes
2_77_2018	2_77_155	158	2018	2_77	155	Yes
2_77_2018	2_77_156	148	2018	2_77	156	Yes
2_77_2018	2_77_157	178	2018	2_77	157	Yes
2_77_2018	2_77_158	335	2018	2_77	158	Yes
2_77_2018	2_77_159	273	2018	2_77	159	Yes
2_77_2018	2_77_160	307	2018	2_77	160	Yes
2_77_2018	2_77_161	272	2018	2_77	161	Yes
2_77_2018	2_77_162	350	2018	2_77	162	Yes
2_77_2018	2_77_163	249	2018	2_77	163	Yes
2_77_2018	2_77_164	259	2018	2_77	164	Yes
2_77_2018	2_77_165	185	2018	2_77	165	Yes
2_77_2018	2_77_166	252	2018	2_77	166	Yes
2_77_2018	2_77_167	518	2018	2_77	167	Yes
2_77_2018	2_77_168	546	2018	2_77	168	Yes
2_77_2018	2_77_169	487	2018	2_77	169	Yes
2_77_2018	2_77_170	488	2018	2_77	170	Yes
2_77_2018	2_77_171	89	2018	2_77	171	Yes
2_77_2018	2_77_172	53	2018	2_77	172	Yes
2_77_2018	2_77_174	1	2018	2_77	174	Yes
2_77_2018	2_77_178	1	2018	2_77	178	Yes
2_78_2019	2_78_152	1968	2019	2_78	152	Yes
2_78_2019	2_78_153	1848	2019	2_78	153	Yes
2_78_2019	2_78_154	902	2019	2_78	154	Yes
2_78_2019	2_78_155	2669	2019	2_78	155	Yes
2_78_2019	2_78_156	3046	2019	2_78	156	Yes
2_78_2019	2_78_157	1636	2019	2_78	157	Yes
2_78_2019	2_78_158	2644	2019	2_78	158	Yes
2_78_2019	2_78_159	3742	2019	2_78	159	Yes
2_78_2019	2_78_160	4389	2019	2_78	160	Yes
2_78_2019	2_78_161	1600	2019	2_78	161	Yes
2_78_2019	2_78_162	1842	2019	2_78	162	Yes
2_78_2019	2_78_163	3712	2019	2_78	163	Yes
2_78_2019	2_78_164	2091	2019	2_78	164	Yes
2_78_2019	2_78_165	2628	2019	2_78	165	Yes
2_78_2019	2_78_166	2780	2019	2_78	166	Yes
2_78_2019	2_78_167	880	2019	2_78	167	Yes
2_78_2019	2_78_168	3136	2019	2_78	168	Yes
2_78_2019	2_78_169	2534	2019	2_78	169	Yes
2_78_2019	2_78_170	6003	2019	2_78	170	Yes
2_78_2019	2_78_171	1459	2019	2_78	171	Yes
2_78_2019	2_78_172	1390	2019	2_78	172	Yes
2_78_2019	2_78_173	2218	2019	2_78	173	Yes
2_78_2019	2_78_174	2801	2019	2_78	174	Yes
2_78_2019	2_78_175	1987	2019	2_78	175	Yes
2_78_2019	2_78_176	1966	2019	2_78	176	Yes
2_78_2019	2_78_177	1830	2019	2_78	177	Yes
2_78_2019	2_78_178	2050	2019	2_78	178	Yes
2_78_2019	2_78_179	3535	2019	2_78	179	Yes
2_78_2019	2_78_180	6885	2019	2_78	180	Yes
2_78_2019	2_78_181	7162	2019	2_78	181	Yes
2_78_2019	2_78_182	13709	2019	2_78	182	Yes
2_78_2019	2_78_183	2190	2019	2_78	183	Yes
2_78_2019	2_78_184	5	2019	2_78	184	Yes
2_8_2019	2_8_101	50	2019	2_8	101	Yes
2_8_2019	2_8_102	68	2019	2_8	102	Yes
2_8_2019	2_8_103	1139	2019	2_8	103	Yes
2_8_2019	2_8_104	251	2019	2_8	104	Yes
2_8_2019	2_8_105	21	2019	2_8	105	Yes
2_8_2019	2_8_106	513	2019	2_8	106	Yes
2_8_2019	2_8_107	46	2019	2_8	107	Yes
2_8_2019	2_8_108	18	2019	2_8	108	Yes
2_8_2019	2_8_109	41	2019	2_8	109	Yes
2_8_2019	2_8_110	44	2019	2_8	110	Yes
2_8_2019	2_8_111	9	2019	2_8	111	Yes
2_8_2019	2_8_112	7	2019	2_8	112	Yes
2_8_2019	2_8_113	224	2019	2_8	113	Yes
2_8_2019	2_8_114	28	2019	2_8	114	Yes
2_8_2019	2_8_115	232	2019	2_8	115	Yes
2_8_2019	2_8_116	35	2019	2_8	116	Yes
2_8_2019	2_8_118	37	2019	2_8	118	Yes
2_8_2019	2_8_119	39	2019	2_8	119	Yes
2_8_2019	2_8_120	47	2019	2_8	120	Yes
2_8_2019	2_8_121	126	2019	2_8	121	Yes
